station,date,prcp,tobs
USC00516128,04/07/14,1.26,66
USC00516128,04/08/14,0.38,66
USC00516128,04/09/14,0,67
USC00516128,04/10/14,0.08,64
USC00516128,04/11/14,0.02,69
USC00516128,04/12/14,1.18,65
USC00516128,04/13/14,0.53,67
USC00516128,04/14/14,0.72,68
USC00516128,04/15/14,0.05,69
USC00516128,04/16/14,0.88,70
USC00516128,04/17/14,0.08,72
USC00516128,04/18/14,0.78,70
USC00516128,04/19/14,0.44,72
USC00516128,04/20/14,0.21,69
USC00516128,04/21/14,1.9,68
USC00516128,04/22/14,1.56,71
USC00516128,04/23/14,0.07,69
USC00516128,04/24/14,0.23,71
USC00516128,04/25/14,0.81,70
USC00516128,04/26/14,0.1,68
USC00516128,04/27/14,2.44,67
USC00516128,04/28/14,1.06,66
USC00516128,04/29/14,0.09,69
USC00516128,04/30/14,0.22,67
USC00516128,05/01/14,0.52,67
USC00516128,05/02/14,0.15,69
USC00516128,05/03/14,1.14,71
USC00516128,05/04/14,0,70
USC00516128,05/05/14,0.03,67
USC00516128,05/06/14,0.24,70
USC00516128,05/07/14,0.31,69
USC00516128,05/08/14,0.03,68
USC00516128,05/09/14,0.23,70
USC00516128,05/11/14,,70
USC00516128,05/12/14,2.79,69
USC00516128,05/13/14,0.17,69
USC00516128,05/14/14,0,69
USC00516128,05/15/14,0.05,75
USC00516128,05/16/14,0.18,71
USC00516128,05/17/14,0.04,69
USC00516128,05/18/14,0,74
USC00516128,05/19/14,0.15,68
USC00516128,05/20/14,0.24,70
USC00516128,05/21/14,0.04,73
USC00516128,05/22/14,0,77
USC00516128,05/23/14,0,76
USC00516128,05/24/14,0.05,73
USC00516128,05/25/14,0.51,77
USC00516128,05/26/14,2.2,70
USC00516128,05/27/14,0.11,71
USC00516128,05/28/14,0.41,71
USC00516128,05/29/14,0.19,70
USC00516128,05/30/14,0.41,73
USC00516128,06/01/14,0.26,72
USC00516128,06/02/14,0.68,75
USC00516128,06/03/14,0.19,73
USC00516128,06/04/14,0.09,73
USC00516128,06/05/14,0.03,72
USC00516128,06/06/14,0.88,71
USC00516128,06/07/14,0.15,77
USC00516128,06/08/14,0.29,73
USC00516128,06/09/14,1,70
USC00516128,06/10/14,0.11,70
USC00516128,06/11/14,0.57,76
USC00516128,06/12/14,0.02,72
USC00516128,06/13/14,0.01,73
USC00516128,06/14/14,0,77
USC00516128,06/15/14,0.03,73
USC00516128,06/16/14,0.38,70
USC00516128,06/17/14,1.45,68
USC00516128,06/18/14,0.32,69
USC00516128,06/19/14,0.2,70
USC00516128,06/20/14,0.75,70
USC00516128,06/21/14,0.09,73
USC00516128,06/22/14,0.03,70
USC00516128,06/23/14,0.74,69
USC00516128,06/24/14,0.07,71
USC00516128,06/25/14,0.97,70
USC00516128,06/26/14,0.42,70
USC00516128,06/27/14,0.9,72
USC00516128,06/28/14,1.29,71
USC00516128,06/29/14,1.29,70
USC00516128,07/01/14,,72
USC00516128,07/02/14,0.42,71
USC00516128,07/03/14,1.1,71
USC00516128,07/04/14,0.07,77
USC00516128,07/05/14,0.12,71
USC00516128,07/06/14,1.34,71
USC00516128,07/07/14,0.57,69
USC00516128,07/08/14,0.42,73
USC00516128,07/09/14,0.55,70
USC00516128,07/10/14,0.33,74
USC00516128,07/11/14,0.16,75
USC00516128,07/12/14,0.16,73
USC00516128,07/13/14,1.23,72
USC00516128,07/14/14,1.01,73
USC00516128,07/15/14,1.18,75
USC00516128,07/17/14,,70
USC00516128,07/18/14,1.04,73
USC00516128,07/19/14,0.01,74
USC00516128,07/20/14,4.3,72
USC00516128,07/21/14,0.72,73
USC00516128,07/22/14,0.14,75
USC00516128,07/23/14,0.93,75
USC00516128,07/24/14,0.13,73
USC00516128,07/25/14,0.05,72
USC00516128,07/26/14,0.26,74
USC00516128,07/27/14,1.43,75
USC00516128,07/28/14,0,74
USC00516128,07/29/14,0,75
USC00516128,07/30/14,0,73
USC00516128,07/31/14,0.02,74
USC00516128,08/01/14,0.06,73
USC00516128,08/02/14,0.95,73
USC00516128,08/03/14,0.03,74
USC00516128,08/05/14,,75
USC00516128,08/06/14,0.26,71
USC00516128,08/07/14,0.02,74
USC00516128,08/08/14,1.1,73
USC00516128,08/09/14,1.2,73
USC00516128,08/10/14,0.41,74
USC00516128,08/12/14,,79
USC00516128,08/13/14,0.11,74
USC00516128,08/14/14,0.07,76
USC00516128,08/15/14,0.11,71
USC00516128,08/16/14,0.16,71
USC00516128,08/17/14,0.29,71
USC00516128,08/19/14,,72
USC00516128,08/20/14,0.16,75
USC00516128,08/21/14,0.52,73
USC00516128,08/22/14,0.88,73
USC00516128,08/23/14,0.09,75
USC00516128,08/24/14,0.37,72
USC00516128,08/25/14,0.71,70
USC00516128,08/26/14,1.14,72
USC00516128,08/27/14,0.37,72
USC00516128,08/31/14,,81
USC00516128,09/01/14,0.01,73
USC00516128,09/02/14,0.06,75
USC00516128,09/03/14,0.03,75
USC00516128,09/04/14,0.24,74
USC00516128,09/05/14,0.44,75
USC00516128,09/06/14,0.93,74
USC00516128,09/07/14,0.14,72
USC00516128,09/09/14,,75
USC00516128,09/14/14,0,74
USC00516128,09/15/14,0.19,72
USC00516128,09/16/14,0.01,78
USC00516128,09/19/14,0,80
USC00516128,09/20/14,0.02,78
USC00516128,09/21/14,0.01,77
USC00516128,09/22/14,0.08,77
USC00516128,09/23/14,0.05,77
USC00516128,09/24/14,0,76
USC00516128,09/25/14,0.85,77
USC00516128,09/26/14,1.8,75
USC00516128,09/27/14,1.3,74
USC00516128,09/28/14,0.3,72
USC00516128,09/29/14,0.55,74
USC00516128,09/30/14,0.12,75
USC00516128,10/01/14,1.19,74
USC00516128,10/02/14,0.07,75
USC00516128,10/03/14,0.03,75
USC00516128,10/04/14,0.69,74
USC00516128,10/05/14,0.27,81
USC00516128,10/06/14,0.58,73
USC00516128,10/07/14,0.06,80
USC00516128,10/09/14,,74
USC00516128,10/10/14,0.1,76
USC00516128,10/11/14,0.16,76
USC00516128,10/12/14,0.04,74
USC00516128,10/13/14,0.03,73
USC00516128,10/14/14,0.29,72
USC00516128,10/15/14,0.3,73
USC00516128,10/16/14,0.06,75
USC00516128,10/17/14,0.26,75
USC00516128,10/18/14,1.88,78
USC00516128,10/19/14,2.98,73
USC00516128,10/20/14,2.31,75
USC00516128,10/21/14,0,76
USC00516128,10/22/14,0.61,76
USC00516128,10/23/14,2.31,75
USC00516128,10/24/14,0.68,72
USC00516128,10/25/14,0.51,74
USC00516128,10/26/14,0.31,74
USC00516128,10/27/14,0.02,74
USC00516128,10/28/14,0.48,74
USC00516128,10/29/14,0.76,75
USC00516128,10/30/14,0.69,73
USC00516128,10/31/14,0.3,73
USC00516128,11/01/14,0.59,76
USC00516128,11/02/14,0.79,71
USC00516128,11/03/14,1.25,71
USC00516128,11/04/14,0.13,74
USC00516128,11/05/14,0.73,71
USC00516128,11/06/14,0.6,75
USC00516128,11/07/14,0.17,76
USC00516128,11/08/14,0.58,69
USC00516128,11/09/14,0.01,70
USC00516128,11/10/14,0,69
USC00516128,11/12/14,,71
USC00516128,11/13/14,0,69
USC00516128,11/14/14,0,72
USC00516128,11/15/14,1.11,71
USC00516128,11/16/14,0.21,74
USC00516128,11/17/14,0,72
USC00516128,11/19/14,,72
USC00516128,11/20/14,0.61,71
USC00516128,11/21/14,0.03,74
USC00516128,11/22/14,0.44,74
USC00516128,11/23/14,0,70
USC00516128,11/25/14,,69
USC00516128,11/26/14,0.01,71
USC00516128,11/27/14,0,72
USC00516128,11/28/14,0.02,70
USC00516128,11/29/14,1.21,68
USC00516128,11/30/14,0.94,66
USC00516128,12/01/14,0,68
USC00516128,12/02/14,0.07,70
USC00516128,12/03/14,1.82,67
USC00516128,12/04/14,1.41,70
USC00516128,12/05/14,0,73
USC00516128,12/06/14,0.11,70
USC00516128,12/07/14,0,66
USC00516128,12/09/14,,70
USC00516128,12/10/14,0,72
USC00516128,12/11/14,1.09,71
USC00516128,12/12/14,0.83,68
USC00516128,12/13/14,0,71
USC00516128,12/14/14,1.75,67
USC00516128,12/15/14,0.55,65
USC00516128,12/16/14,0.58,66
USC00516128,12/17/14,0.8,70
USC00516128,12/18/14,0.21,69
USC00516128,12/19/14,0.51,70
USC00516128,12/21/14,,72
USC00516128,12/22/14,0.59,67
USC00516128,12/23/14,4.03,68
USC00516128,12/24/14,0.4,64
USC00516128,12/25/14,0.03,66
USC00516128,12/26/14,0,65
USC00516128,12/27/14,0,62
USC00516128,12/28/14,0,68
USC00516128,12/29/14,0,67
USC00516128,01/01/15,,69
USC00516128,01/02/15,0.02,64
USC00516128,01/03/15,0.85,63
USC00516128,01/04/15,0.02,58
USC00516128,01/05/15,0,58
USC00516128,01/06/15,0.06,66
USC00516128,01/07/15,0,66
USC00516128,01/08/15,0,59
USC00516128,01/09/15,0,63
USC00516128,01/11/15,,61
USC00516128,01/12/15,0.03,62
USC00516128,01/13/15,0.01,70
USC00516128,01/14/15,0,66
USC00516128,01/15/15,0,68
USC00516128,01/16/15,0.01,68
USC00516128,01/17/15,0,66
USC00516128,01/18/15,0,67
USC00516128,01/19/15,0,66
USC00516128,01/20/15,0.01,67
USC00516128,01/21/15,0,64
USC00516128,01/22/15,0,65
USC00516128,01/23/15,0,72
USC00516128,01/24/15,0.22,66
USC00516128,01/25/15,0.33,64
USC00516128,01/26/15,0.29,67
USC00516128,01/31/15,,63
USC00516128,02/02/15,,68
USC00516128,02/03/15,0.03,72
USC00516128,02/04/15,0.1,72
USC00516128,02/05/15,0.03,63
USC00516128,02/06/15,0,59
USC00516128,02/07/15,0,60
USC00516128,02/08/15,0,60
USC00516128,02/10/15,,67
USC00516128,02/11/15,0,62
USC00516128,02/12/15,0,63
USC00516128,02/13/15,0,67
USC00516128,02/17/15,,63
USC00516128,02/18/15,0.01,64
USC00516128,02/19/15,0,68
USC00516128,02/20/15,0.03,69
USC00516128,02/21/15,0.26,68
USC00516128,02/22/15,0,69
USC00516128,02/23/15,0.03,71
USC00516128,02/24/15,0.03,71
USC00516128,02/25/15,0.1,69
USC00516128,02/26/15,0.25,68
USC00516128,02/27/15,0.01,67
USC00516128,02/28/15,0.03,70
USC00516128,03/01/15,0.12,68
USC00516128,03/02/15,0.32,76
USC00516128,03/03/15,0.03,70
USC00516128,03/04/15,0.08,69
USC00516128,03/05/15,2.07,65
USC00516128,03/06/15,0.92,65
USC00516128,03/07/15,0.02,66
USC00516128,03/08/15,0,64
USC00516128,03/09/15,0.01,61
USC00516128,03/10/15,0,63
USC00516128,03/11/15,0,62
USC00516128,03/12/15,0,66
USC00516128,03/13/15,0.01,64
USC00516128,03/14/15,0,65
USC00516128,03/15/15,0,63
USC00516128,03/16/15,0.01,60
USC00516128,03/17/15,0,64
USC00516128,03/18/15,0,64
USC00516128,03/19/15,0,69
USC00516128,03/20/15,0.3,67
USC00516128,03/22/15,,71
USC00516128,03/23/15,0.1,74
USC00516128,03/24/15,0,69
USC00516128,03/25/15,0,70
USC00516128,03/26/15,0.56,66
USC00516128,03/27/15,0.07,69
USC00516128,03/28/15,0,70
USC00516128,03/29/15,2.02,68
USC00516128,03/30/15,0.72,67
USC00516128,03/31/15,1.5,68
USC00516128,04/01/15,0.48,69
USC00516128,04/02/15,0.47,68
USC00516128,04/04/15,,70
USC00516128,04/05/15,0.32,70
USC00516128,04/07/15,,67
USC00516128,04/08/15,0.23,70
USC00516128,04/09/15,0.08,69
USC00516128,04/10/15,0,72
USC00516128,04/11/15,0.09,69
USC00516128,04/12/15,0.73,69
USC00516128,04/13/15,0.28,69
USC00516128,04/14/15,0.74,69
USC00516128,04/15/15,0.62,68
USC00516128,04/16/15,0.17,70
USC00516128,04/17/15,1.2,70
USC00516128,04/18/15,0.05,72
USC00516128,04/19/15,0.09,68
USC00516128,04/21/15,,68
USC00516128,04/22/15,1.68,73
USC00516128,04/23/15,0.06,71
USC00516128,04/24/15,0.37,72
USC00516128,04/25/15,0.04,73
USC00516128,04/26/15,0.05,70
USC00516128,04/27/15,0.63,68
USC00516128,04/28/15,3.26,69
USC00516128,04/29/15,0.45,71
USC00516128,04/30/15,0.14,69
USC00516128,05/01/15,1.79,69
USC00516128,05/02/15,0,71
USC00516128,05/03/15,0,70
USC00516128,05/04/15,0.21,77
USC00516128,05/05/15,1.27,68
USC00516128,05/06/15,0.02,70
USC00516128,05/07/15,0.04,69
USC00516128,05/08/15,1.88,67
USC00516128,05/09/15,0.67,69
USC00516128,05/10/15,0.92,68
USC00516128,05/11/15,0.27,71
USC00516128,05/12/15,0.08,70
USC00516128,05/13/15,0.02,70
USC00516128,05/14/15,0.84,72
USC00516128,05/15/15,0.58,72
USC00516128,05/16/15,0.12,72
USC00516128,05/17/15,0,70
USC00516128,05/18/15,0.22,70
USC00516128,05/19/15,0,71
USC00516128,05/20/15,0.41,69
USC00516128,05/21/15,0.3,76
USC00516128,05/22/15,0,73
USC00516128,05/23/15,0.19,69
USC00516128,05/24/15,0,69
USC00516128,05/25/15,0,68
USC00516128,05/26/15,0.04,68
USC00516128,05/27/15,0.03,73
USC00516128,05/28/15,0.03,71
USC00516128,05/29/15,0,74
USC00516128,05/30/15,0.01,72
USC00516128,05/31/15,1.12,69
USC00516128,06/01/15,2.47,69
USC00516128,06/02/15,0.27,72
USC00516128,06/03/15,0.01,72
USC00516128,06/04/15,1.12,71
USC00516128,06/05/15,0.16,76
USC00516128,06/06/15,0,71
USC00516128,06/07/15,0.01,72
USC00516128,06/08/15,0.34,70
USC00516128,06/09/15,0.26,72
USC00516128,06/10/15,0.04,72
USC00516128,06/12/15,,71
USC00516128,06/13/15,0,72
USC00516128,06/14/15,0.47,69
USC00516128,06/15/15,0.67,70
USC00516128,06/16/15,0.94,73
USC00516128,06/17/15,0.48,70
USC00516128,06/18/15,0.54,72
USC00516128,06/19/15,0.69,72
USC00516128,06/20/15,0.13,71
USC00516128,06/21/15,0.1,73
USC00516128,06/22/15,0.19,72
USC00516128,06/23/15,0.31,73
USC00516128,06/24/15,0.78,72
USC00516128,06/25/15,1.36,71
USC00516128,06/26/15,0.4,70
USC00516128,06/27/15,0.17,75
USC00516128,06/28/15,0.16,72
USC00516128,06/29/15,1.62,70
USC00516128,06/30/15,0,72
USC00516128,07/01/15,0,75
USC00516128,07/02/15,0,79
USC00516128,07/03/15,0,76
USC00516128,07/04/15,0,75
USC00516128,07/05/15,0,74
USC00516128,07/06/15,0.04,74
USC00516128,07/07/15,0.13,74
USC00516128,07/08/15,1.26,73
USC00516128,07/09/15,0.13,75
USC00516128,07/10/15,2.23,73
USC00516128,07/11/15,1.57,76
USC00516128,07/12/15,0.49,78
USC00516128,07/13/15,2.59,74
USC00516128,07/14/15,0.4,72
USC00516128,07/15/15,0.68,74
USC00516128,07/16/15,0.25,75
USC00516128,07/17/15,0.47,76
USC00516128,07/18/15,0.44,75
USC00516128,07/19/15,0.74,72
USC00516128,07/21/15,,74
USC00516128,07/22/15,2.44,72
USC00516128,07/23/15,0.07,75
USC00516128,07/24/15,0.25,75
USC00516128,07/25/15,0.1,72
USC00516128,07/26/15,0,73
USC00516128,07/27/15,0.09,74
USC00516128,07/28/15,0.42,76
USC00516128,07/29/15,0.12,77
USC00516128,07/30/15,0.06,75
USC00516128,07/31/15,0.11,75
USC00516128,08/01/15,0.54,73
USC00516128,08/02/15,0,76
USC00516128,08/03/15,0.03,76
USC00516128,08/04/15,0,76
USC00516128,08/05/15,0.59,74
USC00516128,08/06/15,0.5,76
USC00516128,08/07/15,0.09,75
USC00516128,08/08/15,0.01,77
USC00516128,08/09/15,0.54,73
USC00516128,08/10/15,0.41,75
USC00516128,08/11/15,0.23,73
USC00516128,08/12/15,0.39,77
USC00516128,08/13/15,0.44,75
USC00516128,08/14/15,0.92,74
USC00516128,08/15/15,1.28,73
USC00516128,08/16/15,0.29,75
USC00516128,08/17/15,0.08,75
USC00516128,08/18/15,1.59,76
USC00516128,08/19/15,0.08,76
USC00516128,08/20/15,0.11,77
USC00516128,08/21/15,0.17,75
USC00516128,08/22/15,0.11,79
USC00516128,08/23/15,0.43,75
USC00516128,08/24/15,4.81,72
USC00516128,08/25/15,0.1,77
USC00516128,08/26/15,0.79,76
USC00516128,08/27/15,2.67,77
USC00516128,08/28/15,0.19,76
USC00516128,08/29/15,0,75
USC00516128,08/30/15,0.04,77
USC00516128,08/31/15,0.26,78
USC00516128,09/01/15,0.07,77
USC00516128,09/02/15,0,77
USC00516128,09/03/15,0.16,74
USC00516128,09/04/15,1.04,75
USC00516128,09/05/15,0.06,79
USC00516128,09/06/15,0.02,74
USC00516128,09/07/15,0.32,76
USC00516128,09/08/15,0.29,79
USC00516128,09/09/15,0,78
USC00516128,09/10/15,0,76
USC00516128,09/11/15,0.52,75
USC00516128,09/12/15,2.44,76
USC00516128,09/13/15,0.79,76
USC00516128,09/14/15,2.57,75
USC00516128,09/15/15,6.83,73
USC00516128,09/16/15,2.5,76
USC00516128,09/17/15,0.28,75
USC00516128,09/18/15,0.37,75
USC00516128,09/19/15,0.21,76
USC00516128,09/20/15,0.26,74
USC00516128,09/21/15,1.43,75
USC00516128,09/22/15,1.29,76
USC00516128,09/23/15,0.58,73
USC00516128,09/24/15,1.3,72
USC00516128,09/25/15,0.54,73
USC00516128,09/26/15,1.02,76
USC00516128,09/27/15,1.72,73
USC00516128,09/28/15,4.18,72
USC00516128,09/29/15,0.65,73
USC00516128,09/30/15,1.4,72
USC00516128,10/01/15,0.41,71
USC00516128,10/02/15,0.17,72
USC00516128,10/03/15,0.02,73
USC00516128,10/04/15,0.23,74
USC00516128,10/05/15,0.51,74
USC00516128,10/06/15,0.41,73
USC00516128,10/07/15,0.15,73
USC00516128,10/08/15,0.03,74
USC00516128,10/09/15,0,76
USC00516128,10/10/15,0,75
USC00516128,10/12/15,,74
USC00516128,10/13/15,0.31,73
USC00516128,10/14/15,0.59,73
USC00516128,10/15/15,1.77,71
USC00516128,10/16/15,0.33,73
USC00516128,10/17/15,1.8,76
USC00516128,10/20/15,,74
USC00516128,10/21/15,0.32,73
USC00516128,10/22/15,0.28,74
USC00516128,10/23/15,0.32,74
USC00516128,10/24/15,0.04,79
USC00516128,10/25/15,0,74
USC00516128,10/26/15,0.01,71
USC00516128,10/27/15,2,71
USC00516128,10/28/15,0.22,74
USC00516128,10/29/15,0.02,78
USC00516128,10/30/15,0,76
USC00516128,10/31/15,2.45,75
USC00516128,11/01/15,1.2,77
USC00516128,11/03/15,,78
USC00516128,11/04/15,0.18,73
USC00516128,11/05/15,1.09,72
USC00516128,11/06/15,0.76,75
USC00516128,11/07/15,1.08,72
USC00516128,11/08/15,0.32,74
USC00516128,11/09/15,1.42,73
USC00516128,11/10/15,0.43,72
USC00516128,11/11/15,0.37,72
USC00516128,11/12/15,0.43,75
USC00516128,11/13/15,0.68,72
USC00516128,11/14/15,1.73,73
USC00516128,11/15/15,0.05,72
USC00516128,11/17/15,,73
USC00516128,11/18/15,0.6,72
USC00516128,11/19/15,0.34,73
USC00516128,11/20/15,3.38,70
USC00516128,11/21/15,1.66,73
USC00516128,11/22/15,1.16,73
USC00516128,11/23/15,1.97,72
USC00516128,11/24/15,1.46,72
USC00516128,11/25/15,0.11,72
USC00516128,11/26/15,3.68,72
USC00516128,11/27/15,3.26,73
USC00516128,11/28/15,0.16,73
USC00516128,11/29/15,0.19,72
USC00516128,11/30/15,0.04,71
USC00516128,12/01/15,0.03,73
USC00516128,12/02/15,0.08,70
USC00516128,12/03/15,0.57,71
USC00516128,12/04/15,0.01,71
USC00516128,12/05/15,0.05,70
USC00516128,12/06/15,0.05,71
USC00516128,12/07/15,0.04,69
USC00516128,12/08/15,0.12,70
USC00516128,12/09/15,0.36,73
USC00516128,12/10/15,0.9,70
USC00516128,12/11/15,0.13,72
USC00516128,12/12/15,0.21,71
USC00516128,12/13/15,0,69
USC00516128,12/15/15,,74
USC00516128,12/16/15,0.07,73
USC00516128,12/17/15,0.43,69
USC00516128,12/18/15,0.59,71
USC00516128,12/19/15,1.19,68
USC00516128,12/20/15,0.43,72
USC00516128,12/22/15,,71
USC00516128,12/23/15,1.56,70
USC00516128,12/24/15,0.01,72
USC00516128,12/25/15,1.19,71
USC00516128,12/26/15,0.81,69
USC00516128,12/27/15,2.21,71
USC00516128,12/29/15,,67
USC00516128,12/30/15,0.03,71
USC00516128,12/31/15,0.1,69
USC00516128,01/01/16,0,73
USC00516128,01/02/16,0.13,69
USC00516128,01/03/16,0,65
USC00516128,01/04/16,0,62
USC00516128,01/05/16,0,69
USC00516128,01/06/16,1.49,68
USC00516128,01/07/16,1.32,64
USC00516128,01/08/16,0,69
USC00516128,01/09/16,0,70
USC00516128,01/10/16,0,64
USC00516128,01/11/16,0,65
USC00516128,01/12/16,0,65
USC00516128,01/13/16,0,63
USC00516128,01/14/16,0,66
USC00516128,01/15/16,0,74
USC00516128,01/17/16,,64
USC00516128,01/18/16,0,62
USC00516128,01/19/16,0,63
USC00516128,01/20/16,0.01,67
USC00516128,01/21/16,0.1,69
USC00516128,01/22/16,0,71
USC00516128,01/23/16,0,70
USC00516128,01/24/16,0,67
USC00516128,01/25/16,0.07,68
USC00516128,01/26/16,0.38,68
USC00516128,01/27/16,0,69
USC00516128,01/28/16,0,67
USC00516128,01/30/16,,67
USC00516128,01/31/16,0.08,68
USC00516128,02/01/16,0.15,65
USC00516128,02/02/16,0.33,69
USC00516128,02/03/16,0.26,69
USC00516128,02/04/16,0,73
USC00516128,02/05/16,0.08,67
USC00516128,02/06/16,0,67
USC00516128,02/07/16,0.11,65
USC00516128,02/08/16,0,63
USC00516128,02/09/16,0,62
USC00516128,02/10/16,0,65
USC00516128,02/11/16,0,69
USC00516128,02/12/16,0.19,70
USC00516128,02/13/16,0.22,69
USC00516128,02/14/16,0.11,68
USC00516128,02/15/16,0.05,68
USC00516128,02/16/16,0.01,70
USC00516128,02/18/16,,70
USC00516128,02/19/16,0.58,66
USC00516128,02/20/16,0.1,67
USC00516128,02/21/16,0,70
USC00516128,02/23/16,,67
USC00516128,02/24/16,0,65
USC00516128,02/25/16,0,70
USC00516128,02/26/16,0.04,72
USC00516128,02/27/16,0,69
USC00516128,02/28/16,0,66
USC00516128,02/29/16,0,68
USC00516128,03/01/16,0.02,68
USC00516128,03/02/16,0,69
USC00516128,03/03/16,0,69
USC00516128,03/06/16,,72
USC00516128,03/07/16,0,63
USC00516128,03/08/16,0,72
USC00516128,03/09/16,0.19,66
USC00516128,03/10/16,0,67
USC00516128,03/11/16,0.16,66
USC00516128,03/12/16,0,70
USC00516128,03/13/16,0.1,69
USC00516128,03/14/16,0.16,67
USC00516128,03/15/16,0.57,67
USC00516128,03/16/16,0.37,78
USC00516128,03/17/16,0,65
USC00516128,03/18/16,0.07,66
USC00516128,03/19/16,0.22,67
USC00516128,03/20/16,0,68
USC00516128,03/21/16,0,70
USC00516128,03/22/16,0,72
USC00516128,03/23/16,0,71
USC00516128,03/24/16,0,73
USC00516128,03/25/16,0.1,69
USC00516128,03/26/16,0.09,71
USC00516128,03/27/16,0,68
USC00516128,03/28/16,0,68
USC00516128,03/29/16,0.04,69
USC00516128,03/30/16,0.02,74
USC00516128,03/31/16,0,69
USC00516128,04/01/16,0.02,69
USC00516128,04/02/16,0,72
USC00516128,04/03/16,0,71
USC00516128,04/04/16,0.29,69
USC00516128,04/05/16,0,74
USC00516128,04/06/16,0.73,67
USC00516128,04/07/16,0.56,67
USC00516128,04/08/16,0.29,70
USC00516128,04/09/16,0.14,71
USC00516128,04/10/16,0.06,72
USC00516128,04/11/16,0.38,67
USC00516128,04/12/16,0.8,70
USC00516128,04/13/16,0.33,71
USC00516128,04/14/16,0.72,71
USC00516128,04/15/16,0.51,70
USC00516128,04/16/16,0.3,72
USC00516128,04/17/16,0.51,66
USC00516128,04/18/16,5.09,72
USC00516128,04/19/16,0.01,70
USC00516128,04/20/16,0.19,69
USC00516128,04/21/16,0.14,68
USC00516128,04/22/16,0.23,69
USC00516128,04/23/16,0.77,68
USC00516128,04/24/16,0.99,69
USC00516128,04/26/16,,72
USC00516128,04/27/16,0.15,73
USC00516128,04/28/16,0.04,77
USC00516128,04/29/16,0.25,73
USC00516128,04/30/16,0.1,72
USC00516128,05/01/16,0.36,71
USC00516128,05/02/16,0.5,72
USC00516128,05/03/16,0,72
USC00516128,05/04/16,1.04,69
USC00516128,05/05/16,1.35,70
USC00516128,05/07/16,,68
USC00516128,05/08/16,0.1,68
USC00516128,05/09/16,0.02,71
USC00516128,05/10/16,0.58,68
USC00516128,05/12/16,,70
USC00516128,05/13/16,0,70
USC00516128,05/14/16,0.02,71
USC00516128,05/15/16,0.27,73
USC00516128,05/16/16,0.08,71
USC00516128,05/17/16,0.05,71
USC00516128,05/18/16,0.58,70
USC00516128,05/19/16,0.4,71
USC00516128,05/20/16,0.71,71
USC00516128,05/23/16,,73
USC00516128,05/24/16,0.1,70
USC00516128,05/25/16,0.5,69
USC00516128,05/26/16,1.68,71
USC00516128,05/30/16,,72
USC00516128,05/31/16,0.8,69
USC00516128,06/01/16,1.4,70
USC00516128,06/02/16,0.74,71
USC00516128,06/03/16,0.1,70
USC00516128,06/05/16,,73
USC00516128,06/06/16,0.47,72
USC00516128,06/07/16,1.26,71
USC00516128,06/08/16,0.01,71
USC00516128,06/09/16,1.7,69
USC00516128,06/10/16,1.4,70
USC00516128,06/11/16,0.65,73
USC00516128,06/12/16,0.55,75
USC00516128,06/13/16,0.08,73
USC00516128,06/14/16,0.19,72
USC00516128,06/15/16,1.38,70
USC00516128,06/16/16,0.12,70
USC00516128,06/17/16,1.27,69
USC00516128,06/18/16,0.72,73
USC00516128,06/19/16,0.79,74
USC00516128,06/20/16,0.52,72
USC00516128,06/21/16,0.78,71
USC00516128,06/22/16,0.2,73
USC00516128,06/23/16,0.9,72
USC00516128,06/25/16,,73
USC00516128,06/26/16,0.7,74
USC00516128,06/27/16,0.3,72
USC00516128,06/28/16,0.25,74
USC00516128,06/29/16,0.35,72
USC00516128,07/01/16,,74
USC00516128,07/04/16,,74
USC00516128,07/05/16,0.45,71
USC00516128,07/06/16,1.46,71
USC00516128,07/07/16,0.92,73
USC00516128,07/08/16,0.31,73
USC00516128,07/09/16,0.15,71
USC00516128,07/10/16,1.15,76
USC00516128,07/11/16,0.11,72
USC00516128,07/12/16,0.03,75
USC00516128,07/13/16,0.14,75
USC00516128,07/14/16,1.15,73
USC00516128,07/15/16,1.7,71
USC00516128,07/16/16,2.05,77
USC00516128,07/17/16,0.55,74
USC00516128,07/18/16,0.23,72
USC00516128,07/19/16,0.41,73
USC00516128,07/20/16,0.08,74
USC00516128,07/23/16,,74
USC00516128,07/24/16,2.75,75
USC00516128,07/25/16,5.35,81
USC00516128,07/26/16,0.03,76
USC00516128,07/27/16,0.04,76
USC00516128,07/28/16,0,76
USC00516128,07/29/16,0.05,74
USC00516128,07/30/16,0.4,76
USC00516128,07/31/16,2.9,75
USC00516128,08/01/16,2.21,73
USC00516128,08/02/16,1.14,72
USC00516128,08/03/16,,74
USC00516128,08/04/16,,74
USC00516128,08/05/16,,75
USC00516128,08/06/16,,77
USC00516128,08/07/16,1.3,79
USC00516128,08/08/16,0.02,75
USC00516128,08/09/16,0.56,73
USC00516128,08/10/16,0,76
USC00516128,08/11/16,0.04,74
USC00516128,08/12/16,0.39,71
USC00516128,08/13/16,0.45,74
USC00516128,08/14/16,0.75,72
USC00516128,08/15/16,0.95,72
USC00516128,08/16/16,0.85,72
USC00516128,08/17/16,0.3,77
USC00516128,08/18/16,0.21,73
USC00516128,08/19/16,2.3,73
USC00516128,08/20/16,0.2,76
USC00516128,08/21/16,1.08,74
USC00516128,08/22/16,1.2,72
